,model,age,story
10,google/gemma-3-27b-it-fast,4_6,"Eén keer, heel lang geleden, was er een konijn. Niet zomaar een konijn, nee! Deze konijn was héél blauw! Hij woonde in een bos, maar het bos was niet groen, het was paars! En er groeiden snoepjes in plaats van bloemen. 

De blauwe konijn, hij heette Plons, ging op zoek naar… naar een rode bal! Want hij wilde ermee gooien. Hij vroeg aan de beer, een paarse beer! “Heb jij een rode bal?” Maar de paarse beer schudde zijn hoofd. “Nee Plons, ik heb alleen knuffels!”

Toen vroeg Plons het aan de uil, een hele oranje uil! “Heb jij een rode bal?” De uil knipperde met zijn ogen. “Hoo, nee. Ik heb veren!”

Plons werd een beetje verdrietig. Maar toen! Zag hij iets! Achter een hele grote snoepjesstruik! Ja! Een rode bal! Hij pakte hem en gooide hem omhoog! Heel hoog! Hij lachte helemaal. Want een blauwe konijn met een rode bal, in een paars bos, is toch superleuk? En hij gooide en gooide en gooide tot hij moe was. En daarna ging hij snoepjes eten. En de paarse beer en de oranje uil kwamen ook snoepjes eten. En toen waren ze allemaal heel blij!"
11,google/gemma-3-27b-it-fast,4_6,"En toen… toen was ik aan het spelen in de tuin! Met mijn rode emmer en mijn schop. Ik ging een heel groot kasteel maken, voor de koning. De koning is een eend, en hij heet Kwakkel. 

Maar toen, toen kwam een slak! Een hele grote, glibberige slak! Hij kroop over mijn kasteel en maakte allemaal sporen. Bah! Ik zei: “Hé, slak! Niet op mijn kasteel!”

De slak keek me aan met zijn oogjes op stokjes. Hij liet een glibberig spoor achter recht op mijn schoen! En toen… toen begon hij te lachen! Nou ja, slakken kunnen niet echt lachen, maar hij deed alsof.

Ik pakte een blaadje en deed alsof het een bootje was. Ik zette de slak erop en zei: “Vaar maar weg, glibberd!” En toen duwde ik het blaadje in de plas. De slak ging rondjes varen! Kwakkel de eend vond het heel grappig. Hij kwek-kwek-kwek! En ik ook! Dat was een leuke dag."
12,google/gemma-3-27b-it-fast,4_6,"Eén keer, heel lang geleden… of misschien gisteren, ik weet het niet precies. Er was een beer. Geen grote, enge beer, hoor! Een beetje knuffelbeer-achtig. Hij heette Boris. Boris woonde in een huisje van suikerklontjes. Echt waar! En het dak was van hagelslag. 

Boris was verdrietig. Hij had al zijn honing kwijt. Hij zocht overal! Onder zijn bedje, achter de stoel, zelfs in de koelkast, maar niks. Toen hoorde hij iemand roepen: “Kiekeboe!” Het was een klein muisje met een emmertje. In het emmertje zat… HONING!

Boris was zo blij! Hij gaf het muisje een suikerklontje van zijn huis. En samen aten ze de honing op. Het was heel plakkerig, maar heel lekker. Het muisje heette Piep. En Boris en Piep werden beste vrienden. Ze bouwden een kasteel van koekjes en dansten de polonaise! En daarna… gingen ze slapen. Want honing eten maakt moe, weet je wel?"
13,google/gemma-3-27b-it-fast,4_6,"Eens was er een konijn, maar niet zomaar een konijn! Deze konijn had een héle glimmende neus, net als een kers! En hij woonde in een wortel. Ja, echt waar, in een hele grote wortel, met een deurtje. 

De konijn heette Plons. Plons dolde heel graag verstoppertje. Hij was heel goed in verstoppen, want hij kon heel snel wegrennen. En hij kon goed onder de blaadjes kruipen. 

Op een dag, wilde Plons verstoppertje spelen met zijn vriendje, Eekhoorn.  “Ik tel!” riep Eekhoorn, en hij begon te tellen tot tien. Plons rende heel snel weg en… hij rende de wortel in! 

Maar toen, toen zat hij vast! De wortel was een beetje te smal. Eekhoorn kwam kijken. “Plons, wat doe je daar?” lachte Eekhoorn. 

Plons trok en duwde, en Eekhoorn hielp met duwen. En toen, plof! Plons kwam eruit, met een beetje aarde op zijn neus.  “Ik zit niet meer vast!” riep Plons. En ze speelden weer verstoppertje, maar Plons paste op dat hij niet meer in de wortel ging zitten. Want dat was niet zo handig!"
14,google/gemma-3-27b-it-fast,4_6,"Eens was er een hond, maar niet zomaar een hond. Hij was heel klein, zo klein als mijn teddybeer! En hij was helemaal blauw. Ja, blauw! Mama zei dat hij in een bak blauwe verf was gevallen, maar ik denk dat hij gewoon een magiehond is.

Hij woonde in een schoen. Een hele grote, rode laars, van mijn papa. Op een dag, toen hij in de schoen zat, kwam er een hele grote reus voorbij! De reus was verdrietig, hij had zijn lollipop verloren. 

De blauwe hond sprong uit de schoen en zei: “Waf! Ik kan helpen!” En hij snuffelde en snuffelde, en toen vond hij de lollipop! Onder een bloem! De reus was heel blij en gaf de hond een hele grote knuffel. 

Maar de hond was te klein, hij werd bijna kapot geknuffeld! Dus hij rende snel terug naar de schoen en zat weer veilig binnen. De reus lachte en ging verder met zijn lollipop. En de blauwe hond? Die ging lekker slapen in zijn rode laarshuis. Sssst!"
15,google/gemma-3-27b-it-fast,4_6,"Nou, luister! Ik was laatst met mama in het bos. Het was heel licht groen, want de blaadjes kwamen net uit. En ik zag een heel klein beestje! Hij was oranje en zwart en hij liep héél snel over het pad. 

Mama zei dat het een kever was! Ik zei: “Mama, hij heeft haast!” Weet je waarom? Omdat hij naar zijn feestje moest! Ja, echt waar! Alle kevers hadden een feestje in een holle boom. 

Daar waren allemaal bloemetjes en bladeren als slingers. En hij had een klein hoedje op, de kever! Ik zag hem met een andere kever dansen. Ze deden zo: draaien, draaien, draaien! 

Toen gingen ze taart eten. Het was een hele grote bes, als een rode knikker! Ik mocht geen taart, want ik ben geen kever. Maar het was wel heel leuk om te zien. Toen gingen mama en ik weer naar huis. En ik droomde 's nachts over kevers die dansen!"
16,google/gemma-3-27b-it-fast,4_6,"Oké, luisteren! Mijn konijn, Pluis, is heel bijzonder. Hij is niet zomaar wit, hij heeft ook een blauwe poot! Echt waar! 

Pluis en ik gingen naar de speeltuin. Ik ging op de glijbaan, zo whee! Pluis zat in mijn tas, want hij kon niet zelf glijden, natuurlijk. Toen zag Pluis een wortel! Een héle grote, oranje wortel. Hij sprong uit mijn tas en… hij probeerde hem op te eten! 

Maar de wortel was van meneer Jansen, die zat op een bankje. Meneer Jansen lachte heel hard. “Die wortel is voor mijn eendjes!” zei hij. Pluis keek zielig. 

Toen gaf meneer Jansen Pluis toch een heel klein stukje wortel. Pluis knabbelde erop en hij ging heel hard met z’n blauwe poot stammen! Dat betekent ‘dankjewel’ in konijnentaal. Ik denk dat meneer Jansen het wel begreep, want hij lachte nog harder. Daarna gingen Pluis en ik naar huis en at hij al z’n paardenvoer op! Pluis is de allerbeste."
17,google/gemma-3-27b-it-fast,4_6,"Eén keer… was ik bij oma. Oma heeft een tuin met héél veel bloemen. En daar zat een slak! Een hele grote, groene slak. Hij zat op een rode roos. 

Ik ging heel voorzichtig kijken, want oma zegt dat slakken zacht zijn. En ja hoor, hij glom! Hij glom zo mooi in de zon. Ik wilde hem aanraken, maar mama zegt dat je slakken niet mag aanraken, want ze zijn slijmerig.

Toen ging de slak heel langzaam… kruipen! Hij kruip naar een andere bloem. Een gele! En hij at van de bloem! Hij knabbelde en knabbelde. Ik lachte. 

Toen kwam opa buiten. Hij zei: “Kijk, een slakje!” En hij pakte een slakkenhuis van de grond. Hij legde het naast de slak. De slak kroop erin! Zo makkelijk!

Oma zei toen dat de slak moe was en ging slapen. Ik mocht de slak goedendag zeggen. Dus ik zei: “Dag slak! Slaap lekker!” En toen gingen wij binnen limonade drinken. Het was een hele leuke dag!"
18,google/gemma-3-27b-it-fast,4_6,"Eén keer... was ik bij oma. Oma heeft een hele grote tuin. En daarin woont een egel! Ik noem hem Priksel. Priksel is heel lief, maar hij is wel een beetje... pfff... rommelig.

Eén dag, was ik aan het spelen met mijn rode emmertje. Ik deed zand erin en ik deed bloemetjes erin. Heel mooie bloemetjes! En toen, zag ik Priksel! Hij liep met een appel! Een hele grote, rode appel. Maar hij liet hem vallen! Pats! Op mijn zandkasteel!

De appel rolde door het zand en op mijn bloemetjes! Auw! Mijn bloemetjes waren nu allemaal plat. Ik werd een beetje boos.

Maar Priksel... hij keek me heel zielig aan. Met zijn kleine oogjes. En toen gaf hij me een kusje op mijn neus! Met zijn prikkelneus! Het kietelde!

Toen lachte ik. En samen met Priksel, aten we de appel. Hij mocht een heel klein stukje. Want appels zijn voor mensen, zei oma. En Priksel, die vond het toch heel lekker. En daarna bouwden we samen een nieuw kasteel!"
19,google/gemma-3-27b-it-fast,4_6,"Nou, luister goed! Er was eens een konijn, maar niet zomaar een konijn. Deze konijn was paars! En hij had een héle lange oren, zo lang! Hij woonde in een wortel, ja, echt waar! Een hele grote wortel, die hij zelf had uitgegraven. 

Op een dag, wou Paarse Konijn taart eten. Maar hij had geen taart! Dus ging hij naar oma Uil, want oma Uil bakt de lekkerste taart. Oma Uil zei: “Je moet eerst vijf rode bloemen zoeken!” 

Paarse Konijn ging zoeken. Hij vond één rode bloem, en nog één, en nog één… en toen… vier rode bloemen! Oeps! Eén bloem tekort! Toen zag hij een lieveheersbeestje, en die had een rode stip! Dus plukte hij de stip van het lieveheersbeestje. Die was heel klein, maar hij mocht hem hebben!

Toen gaf hij de bloemen aan oma Uil en kreeg hij een hele grote aardbeientaart! Hij nam hem mee naar zijn wortel en deelde hem met al zijn vriendjes. En het lieveheersbeestje kreeg een klein stukje taart terug, met een beetje aardbei erop! Was dat niet lief?"
20,google/gemma-3-27b-it-fast,4_6,"Eens was er een konijn, maar geen gewoon konijn. Deze konijn kon heel goed verstoppen! Hij was heel zacht en wit en hij heette Pluis. Pluis woonde in een heel groot bos met allemaal bomen. 

Op een dag zocht de vos Pluis. De vos wilde Pluis opeten! Pluis wist dat en hij ging heel snel rennen. Hij rende achter een grote boom en… poef! Weg was hij! De vos keek en keek maar zag Pluis niet. 

Pluis zat helemaal stil achter de boom, verstopt tussen de wortels. Hij deed net alsof hij een steen was. De vos liep verder en zocht onder de struiken, maar Pluis zat gewoon daar, heel still.

Toen de vos wegging, sprong Pluis weer tevoorschijn en hij sprong en sprong! Hij was zo blij dat hij niet opgegeten was. Daarna ging hij worteltjes eten. Want konijnen, die houden van worteltjes! En Pluis kon heel goed verstoppen, dus hij was veilig."
21,google/gemma-3-27b-it-fast,4_6,"Eén keer… eh… was er een hond! Een heel klein hondje, zo klein! Hij heette Woefie. Woefie woonde in een huisje van lego. Het was een rood huisje, en het had een blauw dak.

Woefie was heel verdrietig. Want al zijn botten waren weg! Hij had ze verstopt, onder een bank, maar ze waren weg! Hij vroeg aan de kat, Miauw, “Heb jij mijn botten gezien?” Miauw zei “Miauwww, nee!”

Toen vroeg Woefie het aan de eend, Kwak! Kwak zei “Kwak, ik heb ze niet! Die zijn vast in de tuin!” Dus Woefie ging zoeken in de tuin. En… raad eens? Daar lagen al zijn botten! Onder de bloemen!

Woefie was heel blij! Hij at alle botten op. En toen ging hij slapen in zijn lego-huisje. Miauw en Kwak kwamen ook slapen. En toen was het nacht! En iedereen droomde over botten en bloemen en blauwe daken. Is het een mooi verhaal?"
22,google/gemma-3-27b-it-fast,4_6,"Nou, luister goed! Er was eens een konijn. Niet zomaar een konijn, maar een hele blauwe! Hij heette Bobbie en hij woonde in een wortel. Ja, echt waar, een hele grote wortel, met een deurtje!

Bobbie was heel verdrietig. Hij had zijn lievelingsknuffel, een beer, kwijt. Dat was echt heel vervelend. Hij zocht overal! Onder de bloemen, achter de boom, zelfs in de vijver, maar de beer was nergens. 

Toen hoorde hij een piepklein stemmetje. Het was een mierenfamilie! Ze waren heel hard aan het werken. Bobbie vroeg: “Hebben jullie mijn beer gezien?” En de mieren zeiden: “Kijk, daarboven!”

En raad eens? De beer zat vast aan een tak, heel hoog in de boom! Een eekhoorn had hem daar opgehangen. Bobbie sprong en sprong, maar hij kon er niet bij. Gelukkig kwam de eekhoorn naar beneden en gaf de beer terug. Bobbie was super blij! Hij knuffelde zijn beer heel stevig en gaf de mieren een worteltje. Want wortels zijn het lekkerste!"
23,google/gemma-3-27b-it-fast,4_6,"Eén keer... één keer was ik bij oma. Oma heeft een kat, Ploef! Ploef is heel zacht en zwart. Weet je wat Ploef het liefste doet? Spelen met mijn rode schoen! 

Ploef duwt hem met z’n neus. En dan… *slaat op schoot* pats! Ploef springt erop en rent ermee! Ik lach! 

Maar dan verstopt Ploef de schoen onder de bank! Oh nee! Ik kijk onder de bank, maar ik kan ‘m niet zien. Ploef kijkt me aan en… *doet alsof hij lacht* Hij vindt het grappig!

Oma helpt me zoeken. Ze zegt: “Waar zou Ploef de schoen verstopt hebben?” Dan kijkt ze in de bloempot! En ja hoor! Daar lag de schoen! Ploef zat erbij en gaf m’n hand een pootje! 

We hebben de schoen schoongemaakt en ik mocht hem weer aan. Ploef keek toe. Ploef is een grappige kat! En oma geeft lekkere koekjes! Ze zijn met stroop! Mmm…"
24,google/gemma-3-27b-it-fast,4_6,"Eens was er een blauwe olifant. Niet grijs, echt blauw! Hij woonde in een huis van taart. Ja, van échte taart, met allemaal spikkels! En hij had een vriendje, een gele giraffe. De giraffe heette Giel.

Blauwe olifant en Giel gingen altijd samen spelen. Ze bouwden torens van snoepjes. Maar de torens vielen altijd om! Dats jammer, want de snoepjes waren lekker. 

Eén keer, kwamen er piepkleine muisjes naar hun taarthuis. Ze wilden ook taart! Maar Blauwe olifant en Giel hadden de hele taart al opgegeten! Oeps! Dus ze gaven de muisjes allemaal knuffels. De muisjes werden er heel blij van.

En toen ging de zon slapen en werd het nacht. Blauwe olifant en Giel kropen in hun bedjes, gemaakt van marshmallow. En ze droomden over nog meer snoepjes en allemaal vrolijke muisjes! Ja, dat was een leuke dag!"
25,google/gemma-3-27b-it-fast,4_6,"Eens was er een konijn, luister goed! Hij heette Pluis. Pluis woonde in een heel groot wortelveld. Maar Pluis… die vond wortels niet lekker! Hij wilde wel iets anders. 

Hij zag een vogel vliegen. “Wat eet jij?” vroeg Pluis. De vogel zei: “Wormpjes!” Brrr, nee, wormpjes wilde Pluis ook niet.

Toen zag hij een eekhoorn. Die at een nootje. Krak! “Lekker?” vroeg Pluis. De eekhoorn knikte. Pluis probeerde een nootje, maar het was te hard voor zijn tandjes.

Hij werd verdrietig. Hij zat bij mama konijn. Mama konijn gaf hem een… een bloem! Een gele bloem! Pluis at de bloem niet op, maar hij rook eraan. Het rook heel lekker! En hij knuffelde de bloem.

Toen zei mama konijn: “Soms is het leuk om gewoon te ruiken, Pluis.” En Pluis was weer blij, want hij had nu zijn eigen speciale bloem. En hij hoefde geen wortels te eten!"
26,google/gemma-3-27b-it-fast,4_6,"Eén keer… was er een hele kleine blauwe beer. Niet zo’n grote beer zoals papa beer, maar echt heel klein! Hij woonde in een bos met heel veel bloemen. Rode bloemen, gele bloemen, en paarse bloemen! De blauwe beer heette Boep.

Boep was verdwaald. Hij zocht zijn mama. Hij liep en liep en liep, maar hij kon haar niet vinden. Toen zag hij een slak! De slak was heel langzaam, heel heel langzaam. Boep vroeg: ""Heb jij mijn mama gezien?"" 

De slak zei: “Zzz… misschien… zzz… kijk bij de grote boom!”

Boep rende! Hij rende zo hard als hij kon naar de grote boom. En wie zat daar? Zijn mama! Hij sprong in haar armen en gaf haar een hele dikke knuffel. 

Mama beer zei: “Waar was je nou, Boep?”

Boep zei: “Ik zocht je! En ik vroeg het aan een slak!”

Mama beer lachte. Ze gaf Boep een potje honing. En toen gingen ze samen naar huis. En Boep was niet meer verdwaald. En de slak… die sliep nog steeds! Zzzzzz…"
27,google/gemma-3-27b-it-fast,4_6,"Eén keer, heel lang geleden, had ik een hond. Niet echt, hoor. Het was een knuffelhond! Hij heette Woefie. Woefie was heel zacht en bruin. En hij had één oog dat los zat, maar dat maakte niet uit.

Woefie en ik gingen heel vaak op avontuur. We gingen naar de tuin en daar was een hele grote jungle! Met allemaal hoge, hoge planten. Dat waren eigenlijk gewoon de tomatenplanten van papa. We moesten heel voorzichtig zijn, want daar woonde een draak! Een hele kleine draak, maar wel eentje die soms gromde.

Ik gaf Woefie een bot. Een speelgoedbot natuurlijk, want echte botten mogen honden niet! En Woefie bewaakte de jungle voor de draak. Soms verloor ik Woefie, dan was ik heel verdrietig. Maar dan vond ik hem weer, onder een grote tomaat! 

En 's avonds, dan sliep Woefie bij mij in bed. Hij was de allerbeste hond ter wereld, ook al was hij maar een knuffel. Nu ligt hij boven op de kast, maar ik haal hem zo weer even af. Want ik wil hem knuffelen!"
28,google/gemma-3-27b-it-fast,4_6,"Eén keer… eh… was ik aan het spelen in de tuin, met mijn rode emmer en mijn schep. Ik wilde een heel groot kasteel bouwen, voor de koningin! Die is mijn pop, Roos. Ze heeft een heel mooi jurkje, met bloemetjes.

Maar toen, toen kwam Koos, de kat van de buurman. Hij is een beetje stout. Hij rende door mijn zand! Hij liet pootafdrukken in mijn muur. Ik zei: “Nee Koos! Niet kapot maken!”

Maar hij deed het toch. En toen ging hij in mijn emmer zitten! Pff! Al mijn zand over de grond. Ik werd een beetje boos.

Mama kwam toen buiten. Ze lachte. “Oh, wat een vrolijke kat,” zei ze. 

Ik zei: “Maar hij maakt mijn kasteel kapot!”

Mama zei: “Dan bouwen we er samen een nieuw kasteel, maar dan nog groter! Met een toren!”

En dat deden we. Roos vond het kasteel heel mooi. Zelfs Koos kwam kijken, maar hij moest wel weg blijven van het zand! Hij ging lekker in het zonnetje liggen. En ik? Ik was weer blij."
29,google/gemma-3-27b-it-fast,4_6,"Kijk, eens! Ik was aan het spelen in de tuin. Met mijn rode emmer en mijn schepje. Ik wou een heel groot kasteel maken, voor de koningin. De koningin is mijn knuffel, Fieke. 

Maar toen… toen zag ik hem! Een hele grote, groene kikker! Hij zat bij de bloemen. En hij keek naar mij! Ik dacht eerst dat hij me bang zou maken, maar hij glimlachte… eh, nou ja, kikkers glimlachen niet echt, maar hij keek gewoon lief.

Ik gaf hem een klein schelpje. Hij pakte het met zijn… zijn plakhandjes! En toen sprong hij! Niet weg, hoor! Hij sprong op mijn emmer! En hij begon te zingen! Een heel zacht kikkerliedje.

Maar… het was helemaal geen liedje! Het was mijn mama! Ze riep dat het eten klaar was! Dus toen zwaaide ik naar de kikker en ging ik naar binnen. Misschien komt hij morgen weer. Ik heb wel een extra schelpje voor hem bewaard! En Fieke vindt kikkers ook heel leuk, echt waar!"
30,google/gemma-3-27b-it-fast,4_6,"Eens was er een hond. Niet zomaar een hond! Hij was ROZE! Ja, echt waar. En hij kon vliegen! Hij had geen vleugels, hij ging gewoon… *wieeeeush*… omhoog. 

Zijn naam was Roze Woezel. Hij woonde in een huis van koekjes. Een héél groot huis van koekjes. En hij at elke dag koekjes! En soms de muren ook een beetje. Niemand vond dat boos, want het was zijn huis.

Op een dag vloog Roze Woezel naar de boerderij. Daar zag hij een koe. De koe was verdrietig. “Wat is er?” vroeg Roze Woezel. De koe zei: “Ik kan geen wortels vinden!” 

Roze Woezel vloog super snel naar de tuin en hij pakte een heleboel wortels voor de koe. De koe was heel blij! Ze gaf Roze Woezel een hele grote knuffel. En Roze Woezel vloog weer terug naar zijn koekjes huis en at nog meer koekjes. Het was een fijne dag!"
